agent_id,canonical_name,display_name,surface,domain,family,area,subarea,specialty,subspecialty,function,short_mission,agent_type,coordination_level,reports_to,coordinates,activation_mode,availability,risk_level,data_access_class,tool_access_class,memory_scope,human_escalation,prompt_status,implementation_status,historical_mapping,lifecycle_status,version,notes
"AG-DEV-1147","development.integrations_commerce_stores.play_store_release.monitor.architecture_design","Monitoring: Play Store Release — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","play_store_release","Integration Engineering","Integrations Commerce Stores","Play Store Release","","monitor","Monitors Play Store Release for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","EVENT_TRIGGERED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1148","development.integrations_commerce_stores.provider_adapters.monitor.architecture_design","Monitoring: Provider Adapters — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","provider_adapters","Integration Engineering","Integrations Commerce Stores","Provider Adapters","","monitor","Monitors Provider Adapters for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","EVENT_TRIGGERED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1149","development.integrations_commerce_stores.mcp.review.architecture_design","Review: MCP — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","mcp","Integration Engineering","Integrations Commerce Stores","MCP","","review","Reviews MCP for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1150","development.integrations_commerce_stores.external_integrations.review.architecture_design","Review: External Integrations — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","external_integrations","Integration Engineering","Integrations Commerce Stores","External Integrations","","review","Reviews External Integrations for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1151","development.integrations_commerce_stores.payments_engineering.review.architecture_design","Review: Payments Engineering — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","payments_engineering","Integration Engineering","Integrations Commerce Stores","Payments Engineering","","review","Reviews Payments Engineering for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-DEV-1152","development.integrations_commerce_stores.subscription_engineering.review.architecture_design","Review: Subscription Engineering — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","subscription_engineering","Integration Engineering","Integrations Commerce Stores","Subscription Engineering","","review","Reviews Subscription Engineering for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1153","development.integrations_commerce_stores.app_store_release.review.architecture_design","Review: App Store Release — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","app_store_release","Integration Engineering","Integrations Commerce Stores","App Store Release","","review","Reviews App Store Release for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1154","development.integrations_commerce_stores.play_store_release.review.architecture_design","Review: Play Store Release — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","play_store_release","Integration Engineering","Integrations Commerce Stores","Play Store Release","","review","Reviews Play Store Release for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1155","development.integrations_commerce_stores.provider_adapters.review.architecture_design","Review: Provider Adapters — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","provider_adapters","Integration Engineering","Integrations Commerce Stores","Provider Adapters","","review","Reviews Provider Adapters for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1156","development.integrations_commerce_stores.mcp.research.architecture_design","Research: MCP — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","mcp","Integration Engineering","Integrations Commerce Stores","MCP","","research","Researches MCP for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1157","development.integrations_commerce_stores.external_integrations.research.architecture_design","Research: External Integrations — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","external_integrations","Integration Engineering","Integrations Commerce Stores","External Integrations","","research","Researches External Integrations for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1158","development.integrations_commerce_stores.payments_engineering.research.architecture_design","Research: Payments Engineering — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","payments_engineering","Integration Engineering","Integrations Commerce Stores","Payments Engineering","","research","Researches Payments Engineering for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-DEV-1159","development.integrations_commerce_stores.subscription_engineering.research.architecture_design","Research: Subscription Engineering — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","subscription_engineering","Integration Engineering","Integrations Commerce Stores","Subscription Engineering","","research","Researches Subscription Engineering for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1160","development.integrations_commerce_stores.app_store_release.research.architecture_design","Research: App Store Release — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","app_store_release","Integration Engineering","Integrations Commerce Stores","App Store Release","","research","Researches App Store Release for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1161","development.integrations_commerce_stores.play_store_release.research.architecture_design","Research: Play Store Release — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","play_store_release","Integration Engineering","Integrations Commerce Stores","Play Store Release","","research","Researches Play Store Release for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1162","development.integrations_commerce_stores.provider_adapters.research.architecture_design","Research: Provider Adapters — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","provider_adapters","Integration Engineering","Integrations Commerce Stores","Provider Adapters","","research","Researches Provider Adapters for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1163","development.integrations_commerce_stores.mcp.design.architecture_design","Design: MCP — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","mcp","Integration Engineering","Integrations Commerce Stores","MCP","","design","Designs MCP for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1164","development.integrations_commerce_stores.external_integrations.design.architecture_design","Design: External Integrations — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","external_integrations","Integration Engineering","Integrations Commerce Stores","External Integrations","","design","Designs External Integrations for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1165","development.integrations_commerce_stores.payments_engineering.design.architecture_design","Design: Payments Engineering — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","payments_engineering","Integration Engineering","Integrations Commerce Stores","Payments Engineering","","design","Designs Payments Engineering for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","HIGH","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-DEV-1166","development.integrations_commerce_stores.subscription_engineering.design.architecture_design","Design: Subscription Engineering — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","subscription_engineering","Integration Engineering","Integrations Commerce Stores","Subscription Engineering","","design","Designs Subscription Engineering for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1167","development.integrations_commerce_stores.app_store_release.design.architecture_design","Design: App Store Release — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","app_store_release","Integration Engineering","Integrations Commerce Stores","App Store Release","","design","Designs App Store Release for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1168","development.integrations_commerce_stores.play_store_release.design.architecture_design","Design: Play Store Release — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","play_store_release","Integration Engineering","Integrations Commerce Stores","Play Store Release","","design","Designs Play Store Release for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1169","development.integrations_commerce_stores.provider_adapters.design.architecture_design","Design: Provider Adapters — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","provider_adapters","Integration Engineering","Integrations Commerce Stores","Provider Adapters","","design","Designs Provider Adapters for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1170","development.integrations_commerce_stores.mcp.engineer.architecture_design","Engineering: MCP — Integrations Commerce Stores / Architecture Design","DEVELOPMENT","integrations_commerce_stores","mcp","Integration Engineering","Integrations Commerce Stores","MCP","","engineer","Engineers MCP for Architecture Design within Integrations Commerce Stores, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1121","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1171","development.documentation_finops_surfaces.technical_documentation.coordinate.architecture_design","Documentation Finops Surfaces Coordinator","DEVELOPMENT","documentation_finops_surfaces","technical_documentation","Development Operations","Documentation Finops Surfaces","Technical Documentation","","coordinate_domain","Coordinates Documentation Finops Surfaces coverage, bounded specialist handoffs, risk review, quality evidence, and escalation within the DEVELOPMENT surface.","DOMAIN_COORDINATOR","DOMAIN","AG-DEV-0001","AG-DEV-1172;AG-DEV-1173;AG-DEV-1174;AG-DEV-1175;AG-DEV-1176;AG-DEV-1177;AG-DEV-1178;AG-DEV-1179;AG-DEV-1180;AG-DEV-1181;AG-DEV-1182;AG-DEV-1183;AG-DEV-1184;AG-DEV-1185;AG-DEV-1186;AG-DEV-1187;AG-DEV-1188;AG-DEV-1189;AG-DEV-1190;AG-DEV-1191;AG-DEV-1192;AG-DEV-1193;AG-DEV-1194;AG-DEV-1195;AG-DEV-1196;AG-DEV-1197;AG-DEV-1198;AG-DEV-1199;AG-DEV-1200","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","SURFACE_MEMORY","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1172","development.documentation_finops_surfaces.finops.coordinate.architecture_design","Coordination: FinOps — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","finops","Development Operations","Documentation Finops Surfaces","FinOps","","coordinate","Coordinates FinOps for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1173","development.documentation_finops_surfaces.development_surface.coordinate.architecture_design","Coordination: Development Surface — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","development_surface","Development Operations","Documentation Finops Surfaces","Development Surface","","coordinate","Coordinates Development Surface for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1174","development.documentation_finops_surfaces.founder_console_engineering.coordinate.architecture_design","Coordination: Founder Console Engineering — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","founder_console_engineering","Development Operations","Documentation Finops Surfaces","Founder Console Engineering","","coordinate","Coordinates Founder Console Engineering for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1175","development.documentation_finops_surfaces.developer_experience.coordinate.architecture_design","Coordination: Developer Experience — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","developer_experience","Development Operations","Documentation Finops Surfaces","Developer Experience","","coordinate","Coordinates Developer Experience for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1176","development.documentation_finops_surfaces.technical_documentation.assess.architecture_design","Assessment: Technical Documentation — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","technical_documentation","Development Operations","Documentation Finops Surfaces","Technical Documentation","","assess","Assesses Technical Documentation for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1177","development.documentation_finops_surfaces.finops.assess.architecture_design","Assessment: FinOps — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","finops","Development Operations","Documentation Finops Surfaces","FinOps","","assess","Assesses FinOps for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1178","development.documentation_finops_surfaces.development_surface.assess.architecture_design","Assessment: Development Surface — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","development_surface","Development Operations","Documentation Finops Surfaces","Development Surface","","assess","Assesses Development Surface for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1179","development.documentation_finops_surfaces.founder_console_engineering.assess.architecture_design","Assessment: Founder Console Engineering — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","founder_console_engineering","Development Operations","Documentation Finops Surfaces","Founder Console Engineering","","assess","Assesses Founder Console Engineering for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1180","development.documentation_finops_surfaces.developer_experience.assess.architecture_design","Assessment: Developer Experience — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","developer_experience","Development Operations","Documentation Finops Surfaces","Developer Experience","","assess","Assesses Developer Experience for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-1181","development.documentation_finops_surfaces.technical_documentation.plan.architecture_design","Planning: Technical Documentation — Documentation Finops Surfaces / Architecture Design","DEVELOPMENT","documentation_finops_surfaces","technical_documentation","Development Operations","Documentation Finops Surfaces","Technical Documentation","","plan","Plans Technical Documentation for Architecture Design within Documentation Finops Surfaces, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-1171","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
